user_id,total_point,mean_point,n_kelas,fast,normal,slow,n_avg_submission,last_enrolled_at,last_class,learner_type_model,rekomendasi
5868052,1,0.0344827586206896,29,7,14,8,4.050384615384616,2024-06-27 01:19:00,Belajar Membuat Aplikasi Web dengan React,Consistent Learner,"Bagus! Pelajari hooks, component composition, dan state management sederhana agar Anda bisa membuat SPA yang responsif dan mudah dikembangkan."
5952557,2,0.1428571428571428,14,2,8,4,3.623333333333333,2023-10-12 01:12:00,Bangkit 2024 ILT Quiz - Machine Learning,Consistent Learner,"Semangat! Gunakan kuis ini sebagai alat ukur, pelajari kembali topik yang belum dikuasai, dan catat poin-poin penting untuk revisi cepat."
5978611,7,0.3684210526315789,19,2,8,9,3.716428571428571,2023-06-20 01:49:00,Belajar Membuat Aplikasi Back-End untuk Pemula dengan Google Cloud,Reflective Learner,"Bagus! Praktikkan deploy API ke Cloud Run atau App Engine, sambungkan ke Cloud SQL, dan monitoring sederhana agar layanan Anda dapat diandalkan."
5981538,5,0.2631578947368421,19,4,6,9,3.610714285714285,2024-06-08 04:03:00,Belajar Pengembangan Aplikasi Flutter Intermediate,Reflective Learner,"Mantap! Pelajari advanced state management, optimasi rendering, dan profiling performa agar aplikasi Flutter Anda lancar di berbagai perangkat."
5992110,1,0.0714285714285714,14,3,7,4,3.825833333333333,2024-01-26 02:54:00,BDT 2022 (Tahap 2) Pre-Test Android Developer Dasar,Consistent Learner,"Tetap tenang! Pakai pre-test ini sebagai alat ukur kesiapan, lalu ulangi modul yang terasa sulit sampai lebih paham dan percaya diri."
5993807,-1,-0.0714285714285714,14,5,5,4,3.9,2023-12-07 02:41:00,Tes Seleksi BEKUP Create: Upskilling Bootcamp 2025 - Multi-Platform App Developer (Flutter),Consistent Learner,"Tetap percaya diri! Tunjukkan keterampilan praktis Anda pada tes seleksi, dan persiapkan contoh project yang menonjol dari segi fungsionalitas."
6000990,-1,-0.0333333333333333,30,7,17,6,3.730952380952382,2024-04-27 15:20:00,Akselerasi Karier dan Produktivitas dengan Gemini,Consistent Learner,"Keren! Pelajari cara mengintegrasikan tools AI ke workflow sehari-hari, atur prioritas, dan ukur peningkatan produktifitas Anda secara nyata."
6029791,0,0.0,25,6,13,6,3.9221052631578943,2024-12-25 08:01:00,Memulai Pemrograman dengan Python,Consistent Learner,Mantap! Selanjutnya fokus ke manipulasi data dengan pandas serta membuat skrip otomatisasi sehari-hari agar kemampuan Anda makin terasa manfaatnya dalam proyek nyata.
6043241,-1,-0.0833333333333333,12,3,7,2,4.128181818181818,2023-09-28 20:27:00,Belajar Strategi Perencanaan Karier,Consistent Learner,"Luar biasa! Susun roadmap karier dengan milestones 6-12 bulan, portofolio yang jelas, dan langkah-langkah konkret untuk mencapai tujuan Anda."
6045217,3,0.12,25,5,12,8,3.909166666666667,2023-11-17 00:52:00,ILT Quiz - Soft Skill,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
6061546,2,0.074074074074074,27,5,15,7,4.206111111111111,2023-07-05 00:07:00,Memulai Pemrograman Dengan Java,Consistent Learner,"Keren! Pelajari OOP, collections, dan tooling seperti Maven atau Gradle, lalu bangun proyek sederhana sebagai latihan integrasi konsep."
6065736,2,0.1176470588235294,17,5,5,7,4.1293750000000005,2024-07-02 02:17:00,Belajar Analisis Data dengan Python,Consistent Learner,"Bagus! Buat notebook end-to-end mulai dari ETL, analisis, sampai visualisasi untuk menghasilkan insight yang mudah dibaca oleh pemangku kepentingan."
6066926,2,0.1111111111111111,18,2,12,4,4.15,2023-12-22 13:26:00,Akselerasi Karier dan Produktivitas dengan Gemini,Consistent Learner,"Keren! Pelajari cara mengintegrasikan tools AI ke workflow sehari-hari, atur prioritas, dan ukur peningkatan produktifitas Anda secara nyata."
6090917,-1,-0.0666666666666666,15,4,8,3,4.038181818181818,2025-01-16 01:40:00,Simulasi Ujian Azure AI Engineer Associate,Consistent Learner,"Tetap semangat! Gunakan simulasi sebagai latihan praktik, ulas jawaban yang salah, dan ulangi materi yang masih terasa kurang untuk meningkatkan kesiapan."
6117919,-5,-0.2777777777777778,18,8,7,3,4.12,2025-06-17 02:54:00,[Univ] Coding Camp powered by DBS Foundation 2025 ILT Quiz - Soft Skill,Fast Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
6122822,-6,-0.2307692307692307,26,11,10,5,3.914210526315789,2024-08-06 10:20:00,Menjadi React Web Developer Expert,Fast Learner,"Ambisius dan bagus! Pelajari server-side rendering, testing, dan praktik arsitektur front-end yang memudahkan tim dalam pengembangan berskala besar."
6130988,-1,-0.0434782608695652,23,9,6,8,3.9583333333333335,2024-01-14 15:45:00,Belajar Pengembangan Web Intermediate,Consistent Learner,"Bagus! Pelajari build tools seperti bundler, optimasi performa, dan teknik SEO dasar agar website Anda cepat dan mudah ditemukan pengguna."
6161571,2,0.0666666666666666,30,7,14,9,4.123809523809523,2023-10-25 07:01:00,Pengenalan Data pada Pemrograman (Data 101),Consistent Learner,"Rekomendasi umum: kuatkan materi utama dengan praktik langsung, buat proyek kecil sebagai portofolio, dan gunakan kuis atau simulasi untuk mengukur kemajuan Anda sambil tetap semangat belajar setiap hari."
6171009,4,0.16,25,5,11,9,3.9368421052631577,2024-10-11 18:24:00,Laskar AI 2025 ILT Quiz - Soft Skill,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
6173131,-2,-0.074074074074074,27,9,11,7,4.338636363636364,2024-01-21 07:37:00,Bangkit Android Assessment 2024 Batch 2,Consistent Learner,Mantap! Praktikkan implementasi fitur Android dan cara debugging cepat agar Anda lebih siap menghadapi soal-soal teknis saat assessment.
6173737,1,0.0357142857142857,28,6,15,7,3.8947826086956527,2023-05-13 22:27:00,Belajar Dasar Pemrograman Web,Consistent Learner,"Bagus sekali! Setelah ini, bikin landing page responsif dan pelajari teknik responsive design supaya tampilan web Anda nyaman di berbagai perangkat."
6179218,1,0.0714285714285714,14,6,1,7,4.084615384615384,2023-10-08 10:00:00,Belajar Back-End Pemula dengan Python,Consistent Learner,"Mantap! Pelajari Flask atau Django, buat REST API sederhana, dan hubungkan ke database untuk latihan penuh backend development."
6188570,1,0.0769230769230769,13,2,8,3,3.922307692307693,2023-11-19 21:39:00,BDT 2024 Web Development Bootcamp ILT Quiz - Soft Skill,Consistent Learner,Latih komunikasi dan kerjasama tim selama pengerjaan proyek agar soft skill Anda terlihat saat penilaian dan membantu kelancaran kerja tim.
6210805,-4,-0.3076923076923077,13,5,7,1,3.799,2024-02-19 01:51:00,Pengantar Teknologi Blockchain,Fast Learner,"Menarik! Pelajari smart contract dasar, model konsensus, dan praktik kasus penggunaan realistis sebelum melangkah ke implementasi lebih kompleks."
6222694,4,0.1379310344827586,29,8,9,12,4.205416666666666,2024-05-30 06:40:00,Belajar Membuat Aplikasi Back-End untuk Pemula dengan Cloudeka,Consistent Learner,"Bagus! Pelajari deployment dan integrasi database pada platform Cloudeka, praktikkan API sederhana dan monitoring dasar untuk layanan yang stabil."
6227833,3,0.1034482758620689,29,3,20,6,3.9165217391304346,2023-07-08 23:50:00,Menjadi Azure Cloud Developer,Consistent Learner,"Bagus! Perdalam layanan Azure untuk deployment, function, dan storage, serta praktikkan deploy aplikasi untuk memahami ekosistem Azure secara menyeluruh."
6228069,0,0.0,21,5,11,5,4.1425,2023-12-01 22:20:00,Belajar Penerapan Data Science dengan Microsoft Fabric,Consistent Learner,"Bagus! Eksplorasi pipeline data di Fabric, buat laporan interaktif, dan gunakan notebook untuk analisis yang mudah dibagikan ke tim."
6244901,-1,-0.0357142857142857,28,8,13,7,4.013809523809523,2023-11-16 23:31:00,BDT 2022 (Tahap 2) Pre-Test Machine Learning Dasar,Consistent Learner,"Bagus! Gunakan pre-test untuk memetakan area yang perlu didalami lagi, lalu susun sesi belajar fokus untuk menutup gap tersebut."
6268497,-2,-0.08,25,8,11,6,4.1025,2024-10-14 18:47:00,Belajar Strategi Perencanaan Karier,Consistent Learner,"Luar biasa! Susun roadmap karier dengan milestones 6-12 bulan, portofolio yang jelas, dan langkah-langkah konkret untuk mencapai tujuan Anda."
6296303,-1,-0.0344827586206896,29,7,16,6,4.070909090909091,2024-07-06 15:57:00,Memulai Pemrograman Dengan Java,Consistent Learner,"Keren! Pelajari OOP, collections, dan tooling seperti Maven atau Gradle, lalu bangun proyek sederhana sebagai latihan integrasi konsep."
6302944,-8,-0.5714285714285714,14,8,6,0,4.0075,2024-01-26 11:35:00,[SMK] Coding Camp powered by DBS Foundation 2025 ILT Quiz - Soft Skill,Sonic Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
6308230,3,0.1764705882352941,17,4,6,7,3.869230769230769,2024-11-08 04:04:00,Belajar Fundamental Aplikasi iOS,Consistent Learner,"Keren! Pelajari arsitektur aplikasi iOS, debugging, serta distribusi lewat TestFlight agar rilis beta Anda dapat umpan balik nyata dari pengguna."
6317548,0,0.0,20,5,10,5,4.1135294117647065,2024-12-05 00:42:00,Belajar Membuat Aplikasi Flutter untuk Pemula,Consistent Learner,"Bagus! Sekarang coba pelajari state management seperti Provider atau Bloc, lalu bangun aplikasi multi-halaman sebagai proyek portofolio yang sederhana tapi bermakna."
6347589,0,0.0,24,4,16,4,3.931,2024-12-09 00:42:00,Belajar Mengembangkan Website dengan HTML dan CSS Bagi Pengembang Web Pemula,Consistent Learner,"Bagus! Buat proyek landing page responsif, pelajari best practices accessibility, dan upload ke hosting atau GitHub Pages sebagai portofolio."
6370047,0,0.0,18,7,4,7,3.802857142857143,2024-10-08 06:12:00,Belajar Dasar-Dasar DevOps,Consistent Learner,"Mantap! Pelajari konsep CI/CD, containerization dengan Docker, dan monitoring dasar untuk mempermudah alur rilis aplikasi Anda."
6376141,-6,-0.3157894736842105,19,8,9,2,4.068125,2024-04-07 04:37:00,Belajar Membangun Game Multi Platform,Fast Learner,Keren! Pelajari engine seperti Unity atau Unreal dan praktikkan export ke beberapa platform untuk memahami tantangan lintas platform.
6382525,5,0.2777777777777778,18,3,7,8,3.9406666666666665,2023-11-01 15:59:00,Bangkit 2024 ILT Quiz - Machine Learning,Reflective Learner,"Semangat! Gunakan kuis ini sebagai alat ukur, pelajari kembali topik yang belum dikuasai, dan catat poin-poin penting untuk revisi cepat."
6391643,-4,-0.3636363636363636,11,5,5,1,3.87,2024-03-09 10:34:00,Belajar Fundamental Deep Learning,Fast Learner,"Bagus sekali! Pelajari arsitektur dasar seperti CNN dan RNN, lalu implementasikan contoh sederhana menggunakan PyTorch atau TensorFlow untuk memperkuat pemahaman."
6394306,-2,-0.0769230769230769,26,7,14,5,3.9175,2024-07-18 02:21:00,Laskar AI 2025 ILT Quiz - Soft Skill,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
6400249,0,0.0,13,4,5,4,3.717,2024-01-08 05:55:00,Belajar Fundamental Aplikasi iOS,Consistent Learner,"Keren! Pelajari arsitektur aplikasi iOS, debugging, serta distribusi lewat TestFlight agar rilis beta Anda dapat umpan balik nyata dari pengguna."
6411950,-5,-0.217391304347826,23,8,12,3,4.248333333333332,2023-05-12 09:43:00,Belajar Fundamental Back-End dengan JavaScript,Fast Learner,"Bagus! Pelajari database (MongoDB/Postgres), autentikasi, dan error handling agar API Anda semakin kokoh dan aman saat digunakan."
6424732,3,0.2,15,2,8,5,3.804166666666666,2024-09-27 19:56:00,Belajar Penerapan Machine Learning untuk Flutter,Reflective Learner,Bagus! Pelajari plugin integrasi TensorFlow Lite di Flutter dan latihan membuat fitur inferensi sederhana pada aplikasi mobile Anda.
6425791,6,0.2142857142857142,28,5,12,11,4.182105263157895,2023-10-08 11:38:00,Belajar Penerapan Data Science,Reflective Learner,"Keren! Kerjakan studi kasus end-to-end: problem framing, data cleansing, modeling, dan komunikasi hasil agar solusi Anda berguna bagi pengguna nyata."
6433263,-4,-0.2105263157894736,19,7,9,3,3.7964285714285713,2024-10-03 04:29:00,Machine Learning Operations (MLOps),Fast Learner,"Bagus! Fokus pada reproducibility, model versioning, dan pipeline CI untuk ML agar model yang Anda deploy dapat dipantau dan diperbarui dengan mudah."
6443466,-2,-0.125,16,5,8,3,4.049285714285714,2023-11-29 03:24:00,Menjadi Back-End Developer Expert dengan JavaScript,Consistent Learner,"Ambisius—bagus! Perdalam design patterns, testing, observability, serta microservices agar dapat menangani beban produksi nyata."
6443842,3,0.2307692307692307,13,2,6,5,4.07090909090909,2023-11-13 06:56:00,Belajar Dasar Structured Query Language (SQL),Reflective Learner,"Bagus! Latih query kompleks seperti JOIN, GROUP BY, dan window functions pada dataset nyata untuk mengasah kemampuan analitis Anda."
6455288,1,0.0555555555555555,18,5,7,6,4.018666666666666,2023-05-09 13:34:00,Belajar Fundamental Deep Learning,Consistent Learner,"Bagus sekali! Pelajari arsitektur dasar seperti CNN dan RNN, lalu implementasikan contoh sederhana menggunakan PyTorch atau TensorFlow untuk memperkuat pemahaman."
6469551,-7,-0.28,25,10,12,3,4.264374999999999,2025-03-08 05:05:00,Pengenalan Data pada Pemrograman (Data 101),Fast Learner,"Rekomendasi umum: kuatkan materi utama dengan praktik langsung, buat proyek kecil sebagai portofolio, dan gunakan kuis atau simulasi untuk mengukur kemajuan Anda sambil tetap semangat belajar setiap hari."
6486370,1,0.0769230769230769,13,4,4,5,3.923,2023-09-18 10:39:00,Belajar Dasar Cloud dan Gen AI di AWS,Consistent Learner,"Menarik! Pelajari layanan AWS untuk AI seperti SageMaker dan Bedrock, lalu praktikkan deploy model sederhana agar memahami end-to-end workflow."
6487105,4,0.1666666666666666,24,4,12,8,3.943684210526316,2023-08-27 13:06:00,Belajar Dasar Visualisasi Data,Consistent Learner,"Hebat! Latih membuat dashboard sederhana, fokus pada storytelling visual, dan praktikkan memilih grafik yang tepat untuk menyampaikan insight kepada audiens."
6487559,-2,-0.125,16,7,4,5,4.285555555555555,2024-09-26 12:16:00,Membangun Aplikasi Gen AI dengan Microsoft Azure,Consistent Learner,"Menarik! Pelajari layanan Azure AI, integrasikan model generatif ke aplikasi, dan cermati aspek keamanan serta biaya penggunaan."
6504088,-2,-0.0714285714285714,28,9,12,7,4.183181818181819,2024-11-22 16:58:00,Belajar Dasar Git dengan GitHub,Consistent Learner,"Mantap! Terus gunakan git setiap hari, pelajari branching dan pull request, serta ikut kontribusi kecil ke proyek open source untuk pengalaman kolaboratif."
6507395,-7,-0.28,25,11,10,4,3.905625,2024-02-22 07:09:00,Exam Challenge Campaign Hari Pendidikan,Fast Learner,"Tetap semangat! Jadikan campaign ini sebagai latihan berkala, catat area kelemahan, dan ulangi materi secara terstruktur untuk peningkatan berkelanjutan."
6510304,2,0.0909090909090909,22,6,8,8,3.745263157894737,2024-05-02 05:59:00,[Univ] Coding Camp powered by DBS Foundation 2025 ILT Quiz - Soft Skill,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
6564066,-1,-0.1,10,4,3,3,3.6125,2022-08-18 22:38:00,Belajar Membuat Front-End Web untuk Pemula,Consistent Learner,"Bagus! Buat proyek mini seperti website profil pribadi untuk mempraktikkan HTML, CSS, dan JavaScript sebagai portofolio awal Anda."
6619448,-6,-0.2608695652173913,23,11,7,5,3.675625,2024-12-28 05:55:00,Belajar Pengembangan Aplikasi Android Intermediate,Fast Learner,"Bagus! Fokus pada dependency injection, unit/UI testing, serta optimasi memori agar aplikasi Anda menjadi lebih stabil dan mudah dipelihara dalam jangka panjang."
6648034,6,0.2727272727272727,22,4,8,10,3.953125,2023-02-27 08:22:00,Asah 2025 - Kuis ILT FEBE AI,Reflective Learner,"Semangat! Gunakan kuis sebagai sarana konsolidasi pengetahuan, catat kesalahan, dan ulangi topik yang belum sempurna untuk progres yang nyata."
6666370,1,0.0454545454545454,22,4,13,5,4.0233333333333325,2024-02-20 20:09:00,Belajar Dasar UX Design,Consistent Learner,"Bagus! Latih pembuatan wireframe, user testing sederhana, dan pelajari prinsip usability untuk membuat desain yang benar-benar membantu pengguna."
6696880,-4,-0.3333333333333333,12,4,8,0,4.109999999999999,2023-12-25 09:38:00,Introduction to Financial Literacy,Fast Learner,"Keren! Buat anggaran sederhana, pelajari konsep tabungan dan investasi dasar, serta praktikkan pengelolaan uang dalam kehidupan sehari-hari."
6725666,-2,-0.1666666666666666,12,5,4,3,3.864444444444445,2023-06-15 22:53:00,Belajar Analisis Data dengan Python,Consistent Learner,"Bagus! Buat notebook end-to-end mulai dari ETL, analisis, sampai visualisasi untuk menghasilkan insight yang mudah dibaca oleh pemangku kepentingan."
6750165,-7,-0.3888888888888889,18,9,7,2,4.246153846153846,2023-12-12 09:14:00,DevOps Praktis dengan IBM Cloud (Practical DevOps with IBM Cloud),Fast Learner,"Rekomendasi umum: kuatkan materi utama dengan praktik langsung, buat proyek kecil sebagai portofolio, dan gunakan kuis atau simulasi untuk mengukur kemajuan Anda sambil tetap semangat belajar setiap hari."
